raceId,year,round,circuitId,name,date,time,url,driverId,grid,position,datetime,last_circuit_position,last_position,last_position2,last_position3,last_position4,last_position5
883,2013,4,3,Bahrain Grand Prix,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,817.0,13.0,16.0,2013-04-21,15.0,7.0,18.0,13.0,13.0,9.0
883,2013,4,3,Bahrain Grand Prix,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,13.0,4.0,15.0,2013-04-21,9.0,6.0,5.0,4.0,3.0,7.0
883,2013,4,3,Bahrain Grand Prix,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,16.0,6.0,13.0,2013-04-21,12.0,7.0,6.0,8.0,11.0,8.0
883,2013,4,3,Bahrain Grand Prix,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,807.0,14.0,12.0,2013-04-21,12.0,10.0,8.0,5.0,6.0,14.0
883,2013,4,3,Bahrain Grand Prix,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,18.0,10.0,10.0,2013-04-21,18.0,5.0,17.0,9.0,1.0,4.0
883,2013,4,3,Bahrain Grand Prix,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,8.0,8.0,2.0,2013-04-21,2.0,2.0,7.0,1.0,10.0,1.0
883,2013,4,3,Bahrain Grand Prix,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,814.0,5.0,4.0,2013-04-21,6.0,8.0,8.0,19.0,9.0,12.0
883,2013,4,3,Bahrain Grand Prix,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,1.0,9.0,5.0,2013-04-21,8.0,3.0,3.0,5.0,4.0,10.0
883,2013,4,3,Bahrain Grand Prix,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,20.0,2.0,1.0,2013-04-21,1.0,4.0,1.0,3.0,6.0,3.0
883,2013,4,3,Bahrain Grand Prix,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,17.0,7.0,7.0,2013-04-21,4.0,2.0,6.0,4.0,3.0,2.0
883,2013,4,3,Bahrain Grand Prix,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,4.0,3.0,8.0,2013-04-21,7.0,1.0,2.0,2.0,2.0,2.0
883,2013,4,3,Bahrain Grand Prix,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,3.0,1.0,9.0,2013-04-21,5.0,4.0,15.0,11.0,5.0,7.0
883,2013,4,3,Bahrain Grand Prix,2013-04-21,12:00:00,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,815.0,12.0,6.0,2013-04-21,11.0,11.0,9.0,11.0,15.0,11.0
884,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,16.0,13.0,13.0,2013-05-12,13.0,13.0,7.0,6.0,8.0,11.0
884,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,813.0,17.0,14.0,2013-05-12,1.0,14.0,5.0,8.0,11.0,13.0
884,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,1.0,2.0,12.0,2013-05-12,8.0,5.0,3.0,3.0,5.0,4.0
884,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,807.0,15.0,15.0,2013-05-12,10.0,12.0,10.0,8.0,5.0,6.0
884,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,817.0,11.0,10.0,2013-05-12,13.0,16.0,7.0,18.0,13.0,13.0
884,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,8.0,4.0,2.0,2013-05-12,3.0,2.0,2.0,7.0,1.0,10.0
884,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,13.0,9.0,3.0,2013-05-12,15.0,15.0,6.0,5.0,4.0,3.0
884,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,20.0,3.0,4.0,2013-05-12,6.0,1.0,4.0,1.0,3.0,6.0
884,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,17.0,7.0,5.0,2013-05-12,11.0,7.0,2.0,6.0,4.0,3.0
884,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,4.0,5.0,1.0,2013-05-12,2.0,8.0,1.0,2.0,2.0,2.0
884,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,814.0,10.0,7.0,2013-05-12,14.0,4.0,8.0,8.0,19.0,9.0
884,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,18.0,14.0,8.0,2013-05-12,9.0,10.0,5.0,17.0,9.0,1.0
884,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,815.0,8.0,9.0,2013-05-12,9.0,6.0,11.0,9.0,11.0,15.0
884,2013,5,4,Spanish Grand Prix,2013-05-12,12:00:00,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,3.0,1.0,6.0,2013-05-12,7.0,9.0,4.0,15.0,11.0,5.0
885,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,13.0,21.0,-1.0,2013-05-26,6.0,3.0,15.0,6.0,5.0,4.0
885,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,813.0,16.0,-1.0,2013-05-26,18.0,14.0,14.0,5.0,8.0,11.0
885,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,815.0,7.0,16.0,2013-05-26,11.0,9.0,6.0,11.0,9.0,11.0
885,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,807.0,11.0,11.0,2013-05-26,8.0,15.0,12.0,10.0,8.0,5.0
885,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,814.0,17.0,9.0,2013-05-26,7.0,7.0,4.0,8.0,8.0,19.0
885,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,4.0,6.0,7.0,2013-05-26,3.0,1.0,8.0,1.0,2.0,2.0
885,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,18.0,9.0,6.0,2013-05-26,16.0,8.0,10.0,5.0,17.0,9.0
885,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,16.0,8.0,5.0,2013-05-26,7.0,13.0,13.0,7.0,6.0,8.0
885,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,1.0,2.0,4.0,2013-05-26,5.0,12.0,5.0,3.0,3.0,5.0
885,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,17.0,4.0,3.0,2013-05-26,1.0,5.0,7.0,2.0,6.0,4.0
885,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,20.0,3.0,2.0,2013-05-26,4.0,4.0,1.0,4.0,1.0,3.0
885,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,3.0,1.0,1.0,2013-05-26,2.0,6.0,9.0,4.0,15.0,11.0
885,2013,6,6,Monaco Grand Prix,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,8.0,5.0,10.0,2013-05-26,9.0,2.0,2.0,2.0,7.0,1.0
886,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,817.0,11.0,15.0,2013-06-09,14.0,10.0,16.0,7.0,18.0,13.0
886,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,813.0,13.0,16.0,2013-06-09,13.0,14.0,14.0,5.0,8.0,11.0
886,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,807.0,9.0,-1.0,2013-06-09,12.0,11.0,15.0,12.0,10.0,8.0
886,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,18.0,14.0,12.0,2013-06-09,16.0,6.0,8.0,10.0,5.0,17.0
886,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,17.0,5.0,4.0,2013-06-09,7.0,3.0,5.0,7.0,2.0,6.0
886,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,16.0,8.0,10.0,2013-06-09,10.0,5.0,13.0,13.0,7.0,6.0
886,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,815.0,12.0,11.0,2013-06-09,3.0,16.0,9.0,6.0,11.0,9.0
886,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,4.0,6.0,2.0,2013-06-09,5.0,7.0,1.0,8.0,1.0,2.0
886,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,1.0,2.0,3.0,2013-06-09,1.0,4.0,12.0,5.0,3.0,3.0
886,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,3.0,4.0,5.0,2013-06-09,6.0,1.0,6.0,9.0,4.0,15.0
886,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,20.0,1.0,1.0,2013-06-09,4.0,2.0,4.0,1.0,4.0,1.0
886,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,814.0,17.0,7.0,2013-06-09,11.0,9.0,7.0,4.0,8.0,8.0
886,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,13.0,16.0,8.0,2013-06-09,10.0,3.0,15.0,6.0,5.0,4.0
886,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,818.0,7.0,6.0,2013-06-09,15.0,8.0,20.0,12.0,10.0,12.0
886,2013,7,7,Canadian Grand Prix,2013-06-09,18:00:00,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,8.0,10.0,9.0,2013-06-09,8.0,10.0,2.0,2.0,2.0,7.0
887,2013,8,9,British Grand Prix,2013-06-30,12:00:00,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,818.0,12.0,-1.0,2013-06-30,14.0,6.0,8.0,20.0,12.0,10.0
887,2013,8,9,British Grand Prix,2013-06-30,12:00:00,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,20.0,3.0,-1.0,2013-06-30,3.0,1.0,2.0,4.0,1.0,4.0
887,2013,8,9,British Grand Prix,2013-06-30,12:00:00,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,815.0,13.0,20.0,2013-06-30,7.0,11.0,16.0,9.0,6.0,11.0
887,2013,8,9,British Grand Prix,2013-06-30,12:00:00,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,154.0,7.0,19.0,2013-06-30,6.0,13.0,22.0,3.0,9.0,19.0
887,2013,8,9,British Grand Prix,2013-06-30,12:00:00,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,18.0,10.0,13.0,2013-06-30,10.0,12.0,6.0,8.0,10.0,5.0
887,2013,8,9,British Grand Prix,2013-06-30,12:00:00,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,807.0,14.0,10.0,2013-06-30,12.0,11.0,15.0,12.0,10.0,8.0
887,2013,8,9,British Grand Prix,2013-06-30,12:00:00,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,813.0,15.0,11.0,2013-06-30,16.0,16.0,14.0,14.0,5.0,8.0
887,2013,8,9,British Grand Prix,2013-06-30,12:00:00,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,17.0,4.0,2.0,2013-06-30,1.0,4.0,3.0,5.0,7.0,2.0
887,2013,8,9,British Grand Prix,2013-06-30,12:00:00,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,4.0,9.0,3.0,2013-06-30,2.0,2.0,7.0,1.0,8.0,1.0
887,2013,8,9,British Grand Prix,2013-06-30,12:00:00,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,1.0,1.0,4.0,2013-06-30,8.0,3.0,4.0,12.0,5.0,3.0
887,2013,8,9,British Grand Prix,2013-06-30,12:00:00,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,8.0,8.0,5.0,2013-06-30,5.0,9.0,10.0,2.0,2.0,2.0
887,2013,8,9,British Grand Prix,2013-06-30,12:00:00,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,3.0,2.0,1.0,2013-06-30,15.0,5.0,1.0,6.0,9.0,4.0
887,2013,8,9,British Grand Prix,2013-06-30,12:00:00,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,16.0,6.0,7.0,2013-06-30,11.0,10.0,5.0,13.0,13.0,7.0
887,2013,8,9,British Grand Prix,2013-06-30,12:00:00,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,817.0,5.0,8.0,2013-06-30,13.0,15.0,10.0,16.0,7.0,18.0
887,2013,8,9,British Grand Prix,2013-06-30,12:00:00,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,814.0,21.0,9.0,2013-06-30,15.0,7.0,9.0,7.0,4.0,8.0
887,2013,8,9,British Grand Prix,2013-06-30,12:00:00,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,13.0,11.0,6.0,2013-06-30,4.0,8.0,3.0,15.0,6.0,5.0
888,2013,9,20,German Grand Prix,2013-07-07,12:00:00,http://en.wikipedia.org/wiki/2013_German_Grand_Prix,16.0,15.0,13.0,2013-07-07,6.0,7.0,10.0,5.0,13.0,13.0
888,2013,9,20,German Grand Prix,2013-07-07,12:00:00,http://en.wikipedia.org/wiki/2013_German_Grand_Prix,13.0,7.0,-1.0,2013-07-07,5.0,6.0,8.0,3.0,15.0,6.0
888,2013,9,20,German Grand Prix,2013-07-07,12:00:00,http://en.wikipedia.org/wiki/2013_German_Grand_Prix,813.0,18.0,15.0,2013-07-07,14.0,11.0,16.0,14.0,14.0,5.0
888,2013,9,20,German Grand Prix,2013-07-07,12:00:00,http://en.wikipedia.org/wiki/2013_German_Grand_Prix,817.0,6.0,12.0,2013-07-07,19.0,8.0,15.0,10.0,16.0,7.0
888,2013,9,20,German Grand Prix,2013-07-07,12:00:00,http://en.wikipedia.org/wiki/2013_German_Grand_Prix,4.0,8.0,4.0,2013-07-07,2.0,3.0,2.0,7.0,1.0,8.0
888,2013,9,20,German Grand Prix,2013-07-07,12:00:00,http://en.wikipedia.org/wiki/2013_German_Grand_Prix,814.0,12.0,11.0,2013-07-07,13.0,9.0,7.0,9.0,7.0,4.0
888,2013,9,20,German Grand Prix,2013-07-07,12:00:00,http://en.wikipedia.org/wiki/2013_German_Grand_Prix,8.0,4.0,2.0,2013-07-07,4.0,5.0,9.0,10.0,2.0,2.0
888,2013,9,20,German Grand Prix,2013-07-07,12:00:00,http://en.wikipedia.org/wiki/2013_German_Grand_Prix,1.0,1.0,5.0,2013-07-07,1.0,4.0,3.0,4.0,12.0,5.0
888,2013,9,20,German Grand Prix,2013-07-07,12:00:00,http://en.wikipedia.org/wiki/2013_German_Grand_Prix,20.0,2.0,1.0,2013-07-07,4.0,1.0,2.0,4.0,1.0,4.0
888,2013,9,20,German Grand Prix,2013-07-07,12:00:00,http://en.wikipedia.org/wiki/2013_German_Grand_Prix,17.0,3.0,7.0,2013-07-07,3.0,2.0,4.0,3.0,5.0,7.0
888,2013,9,20,German Grand Prix,2013-07-07,12:00:00,http://en.wikipedia.org/wiki/2013_German_Grand_Prix,815.0,13.0,8.0,2013-07-07,11.0,20.0,11.0,16.0,9.0,6.0
888,2013,9,20,German Grand Prix,2013-07-07,12:00:00,http://en.wikipedia.org/wiki/2013_German_Grand_Prix,3.0,11.0,9.0,2013-07-07,7.0,1.0,5.0,1.0,6.0,9.0
888,2013,9,20,German Grand Prix,2013-07-07,12:00:00,http://en.wikipedia.org/wiki/2013_German_Grand_Prix,18.0,9.0,6.0,2013-07-07,5.0,13.0,12.0,6.0,8.0,10.0
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,16.0,11.0,-1.0,2013-07-28,14.0,13.0,7.0,10.0,5.0,13.0
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,818.0,14.0,12.0,2013-07-28,16.0,6.0,8.0,20.0,12.0,10.0
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,3.0,4.0,19.0,2013-07-28,10.0,9.0,1.0,5.0,1.0,6.0
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,814.0,18.0,18.0,2013-07-28,12.0,11.0,9.0,7.0,9.0,7.0
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,819.0,19.0,15.0,2013-07-28,20.0,15.0,18.0,16.0,14.0,16.0
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,817.0,8.0,13.0,2013-07-28,15.0,12.0,8.0,15.0,10.0,16.0
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,807.0,12.0,11.0,2013-07-28,11.0,10.0,11.0,15.0,12.0,10.0
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,815.0,9.0,9.0,2013-07-28,14.0,8.0,20.0,11.0,16.0,9.0
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,1.0,1.0,1.0,2013-07-28,1.0,5.0,4.0,3.0,4.0,12.0
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,8.0,6.0,2.0,2013-07-28,2.0,2.0,5.0,9.0,10.0,2.0
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,20.0,2.0,3.0,2013-07-28,4.0,1.0,1.0,2.0,4.0,1.0
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,17.0,10.0,4.0,2013-07-28,8.0,7.0,2.0,4.0,3.0,5.0
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,813.0,15.0,10.0,2013-07-28,13.0,15.0,11.0,16.0,14.0,14.0
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,154.0,3.0,6.0,2013-07-28,3.0,19.0,13.0,22.0,3.0,9.0
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,18.0,13.0,7.0,2013-07-28,6.0,6.0,13.0,12.0,6.0,8.0
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,13.0,7.0,8.0,2013-07-28,9.0,6.0,8.0,3.0,15.0,6.0
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,4.0,5.0,5.0,2013-07-28,5.0,4.0,3.0,2.0,7.0,1.0
891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,819.0,22.0,-1.0,2013-08-25,16.0,15.0,15.0,18.0,16.0,14.0
891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,8.0,8.0,-1.0,2013-08-25,3.0,2.0,2.0,5.0,9.0,10.0
891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,814.0,5.0,-1.0,2013-08-25,10.0,18.0,11.0,9.0,7.0,9.0
891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,813.0,17.0,17.0,2013-08-25,10.0,10.0,15.0,11.0,16.0,14.0
891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,807.0,11.0,13.0,2013-08-25,4.0,11.0,10.0,11.0,15.0,12.0
891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,818.0,18.0,12.0,2013-08-25,8.0,12.0,6.0,8.0,20.0,12.0
891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,20.0,2.0,1.0,2013-08-25,2.0,3.0,1.0,1.0,2.0,4.0
891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,817.0,19.0,10.0,2013-08-25,9.0,13.0,12.0,8.0,15.0,10.0
891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,16.0,12.0,9.0,2013-08-25,7.0,13.0,7.0,10.0,5.0,13.0
891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,13.0,10.0,7.0,2013-08-25,5.0,8.0,6.0,8.0,3.0,15.0
891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,18.0,6.0,6.0,2013-08-25,1.0,7.0,6.0,13.0,12.0,6.0
891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,17.0,3.0,5.0,2013-08-25,6.0,4.0,7.0,2.0,4.0,3.0
891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,3.0,4.0,4.0,2013-08-25,11.0,19.0,9.0,1.0,5.0,1.0
891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,1.0,1.0,3.0,2013-08-25,1.0,1.0,5.0,4.0,3.0,4.0
891,2013,11,13,Belgian Grand Prix,2013-08-25,12:00:00,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,4.0,9.0,2.0,2013-08-25,4.0,5.0,4.0,3.0,2.0,7.0
892,2013,12,14,Italian Grand Prix,2013-09-08,12:00:00,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,813.0,14.0,14.0,2013-09-08,11.0,17.0,10.0,15.0,11.0,16.0
892,2013,12,14,Italian Grand Prix,2013-09-08,12:00:00,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,16.0,17.0,16.0,2013-09-08,16.0,9.0,13.0,7.0,10.0,5.0
892,2013,12,14,Italian Grand Prix,2013-09-08,12:00:00,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,819.0,20.0,17.0,2013-09-08,16.0,15.0,15.0,18.0,16.0,14.0
892,2013,12,14,Italian Grand Prix,2013-09-08,12:00:00,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,814.0,15.0,-1.0,2013-09-08,8.0,18.0,11.0,9.0,7.0,9.0
892,2013,12,14,Italian Grand Prix,2013-09-08,12:00:00,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,815.0,8.0,12.0,2013-09-08,2.0,9.0,8.0,20.0,11.0,16.0
892,2013,12,14,Italian Grand Prix,2013-09-08,12:00:00,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,8.0,11.0,11.0,2013-09-08,5.0,2.0,2.0,5.0,9.0,10.0
892,2013,12,14,Italian Grand Prix,2013-09-08,12:00:00,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,18.0,9.0,10.0,2013-09-08,2.0,6.0,7.0,6.0,13.0,12.0
892,2013,12,14,Italian Grand Prix,2013-09-08,12:00:00,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,1.0,12.0,9.0,2013-09-08,1.0,3.0,1.0,5.0,4.0,3.0
892,2013,12,14,Italian Grand Prix,2013-09-08,12:00:00,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,154.0,13.0,8.0,2013-09-08,15.0,6.0,19.0,13.0,22.0,3.0
892,2013,12,14,Italian Grand Prix,2013-09-08,12:00:00,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,817.0,7.0,7.0,2013-09-08,12.0,10.0,13.0,12.0,8.0,15.0
892,2013,12,14,Italian Grand Prix,2013-09-08,12:00:00,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,3.0,6.0,6.0,2013-09-08,7.0,4.0,19.0,9.0,1.0,5.0
892,2013,12,14,Italian Grand Prix,2013-09-08,12:00:00,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,807.0,3.0,5.0,2013-09-08,21.0,13.0,11.0,10.0,11.0,15.0
892,2013,12,14,Italian Grand Prix,2013-09-08,12:00:00,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,13.0,4.0,4.0,2013-09-08,4.0,7.0,8.0,6.0,8.0,3.0
892,2013,12,14,Italian Grand Prix,2013-09-08,12:00:00,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,17.0,2.0,3.0,2013-09-08,20.0,5.0,4.0,7.0,2.0,4.0
